,channel_title,Title,Description,Published_date,Views,Likes,Comments,Month
501,take U forward,AtCoder Educational DP Contest | Problem B | Remove the fear of Dynamic Programming,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://atcoder.jp/contests/dp/tasks/dp_b
Solution Link: https://atcoder.jp/contests/dp/submissions/4423919

This video is the second video in the AtCoder DP series. Memoization is the best practice to be good at Dynamic Programming. 

Please like the video if you understood the concept, subscribe to the channel if you are new, do not forget to press the bell icon. 


Must watch video before starting this video(Problem-A): https://www.youtube.com/watch?v=X0Uqm5h6ZRo&list=PLgUwDviBIf0pGIaFuEN35bSLmw1-5Hcfb


Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ


DP Playlist: https://www.youtube.com/watch?v=PPi3326JhGc&list=PLgUwDviBIf0pmD4Eur6Cl5XfBO4EtgKGe&index=1


Connect with us: https://t.me/Competitive_Programming_tuf


#Coding #Programming #AtCoder #DynamicProgramming",2020-05-24,5368,206,45,May
502,take U forward,Codeforces Education Round #87 | Multiset | Binary Lifting on Fenwick Tree Approach,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Approach: https://codeforces.com/contest/1354/problem/D
Submission: https://codeforces.com/contest/1354/submission/80577471

Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 


Fenwick Tree Tutorial: https://www.youtube.com/watch?v=9uaXG62Y8Uw
Fenwick Tree Binary Lifting Tutorial: https://www.youtube.com/watch?v=nuUspQ7ORXE

Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-18,3263,89,13,May
503,take U forward,Codeforces Education Round #87 | Multiset | Binary Search + Fenwick Tree Approach,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Approach: https://codeforces.com/contest/1354/problem/D
Submission: https://codeforces.com/contest/1354/submission/80502946


Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 


Fenwick Tree Tutorial: https://www.youtube.com/watch?v=9uaXG62Y8Uw
Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-18,10521,313,37,May
504,take U forward,Binary Lifting on Fenwick Tree Tutorial | Update and Query operations,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- In this video, I have explained the Binary Lifting on Data Structure Fenwick Tree. The update and query operations have been explained in brief with code explanation.


Reference Blog: https://codeforces.com/blog/entry/61364

Follow up Problem to solve: https://www.youtube.com/watch?v=imHu-B73MlI


Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 


Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ


Join our telegram channel to connect, Link: https://t.me/Competitive_Programming_tuf",2020-05-18,12826,403,9,May
505,take U forward,Fenwick Tree Tutorial | Foolw-up problem from Codeforces | Check first comment before starting,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- In this video, I have explained the Data Structure Fenwick Tree. The update and query operations have been explained in brief with code explanation. 

Reference Blog: https://codeforces.com/blog/entry/61364
Follow up Problem to solve: https://www.youtube.com/watch?v=fgEe-iPdqeI

Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 

Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf


#coding #programming #trees",2020-05-18,70827,1374,74,May
506,take U forward,How I bought MACBOOK without doing a job | How I paid college fees while studying | Fulfill Dreams,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- The video explains it all on how I made money while studying and took care of my self expenses without doing a job. 

In the video, am not endorsing any brand, it is just what I did. 


GFG link: https://www.geeksforgeeks.org/contribute/

Linkedin: https://www.linkedin.com/in/rajarvp/
Telegram Channel: https://t.me/Competitive_Programming_tuf",2020-05-17,137336,9623,251,May
507,take U forward,Codeforces Round #643 | Count Triangles,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem: https://codeforces.com/contest/1355/problem/C
Submission: https://codeforces.com/contest/1355/submission/80366282


Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 

Learn STL in 45 minutes: https://www.youtube.com/watch?v=zBhVZzi5RdU
Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-16,8978,268,62,May
508,take U forward,Codeforces Round #642 | Problem F | Decreasing Heights | Dynamic Programming,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://codeforces.com/contest/1353/problem/F
Submission:  https://codeforces.com/contest/1353/submission/80209405

Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 

Min Cost Path DP: https://www.youtube.com/watch?v=yw0pttG9QjE
Learn STL in 45 minutes: https://www.youtube.com/watch?v=zBhVZzi5RdU
Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-15,3420,149,30,May
509,take U forward,Codeforces Round #642 | Constructing the Array | Join telegram group from link in description,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://codeforces.com/contest/1353/problem/D

Submission:  https://codeforces.com/contest/1353/submission/80124703 



Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 

Learn STL in 45 minutes: https://www.youtube.com/watch?v=zBhVZzi5RdU

Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-14,4536,237,28,May
510,take U forward,Codeforces Round #642 | Problem E | K-periodic Garland | Dynamic Programming,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://codeforces.com/contest/1353/problem/E
Submission: https://codeforces.com/contest/1353/submission/80151298

Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 

Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ

Learn Memoization and DP(watch the first video): https://www.youtube.com/watch?v=PPi3326JhGc&list=PLgUwDviBIf0pmD4Eur6Cl5XfBO4EtgKGe

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-14,7932,350,61,May
511,take U forward,Codeforces Round #641 | Orac and Models | Dynamic Programming,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem: https://codeforces.com/contest/1350/problem/B

Submission Link: https://codeforces.com/contest/1350/submission/79928289



Please like the video. Smash the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 



Environment Set-up: https://www.youtube.com/watch?v=Fql_b-xZYwQ


Learn Memoization and DP(watch the first video): https://www.youtube.com/watch?v=PPi3326JhGc&list=PLgUwDviBIf0pmD4Eur6Cl5XfBO4EtgKGe



Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-13,5506,293,19,May
512,take U forward,Codeforces Round #641 | Orac and Medians | Problem D | Interesting Greedy Problem,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem D: https://codeforces.com/contest/1350/problem/D

Submission: https://codeforces.com/contest/1350/submission/79898758I



 hope you are doing well. If you have understood the approach, please press the like button. If you are new to my channel, smash the red button(subscribe) button down with whatever force you have. Hit the bell too, to get notified whenever I post. 



Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-12,2724,171,16,May
513,take U forward,Codeforces Round 641 | Orac and LCM | Maths,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem: https://codeforces.com/contest/1350/problem/C
Submission Link: https://codeforces.com/contest/1350/submission/79859114





Please like the video. Hit the subscribe button if you are new to the channel. Press the bell icon as hard as you can! 



Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf",2020-05-12,9246,544,90,May
514,take U forward,AtCoder Educational DP Contest | Problem A | Remove the fear of Dynamic Programming,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://atcoder.jp/contests/dp/tasks/dp_a
Solution Link: https://atcoder.jp/contests/dp/submissions/13138889


This video is the first video in the AtCoder DP series. Memoization is the best practice to be good at Dynamic Programming. 

Please like the video if you understood the concept, subscribe to the channel if you are new, do not forget to press the bell icon. 

Must watch video before starting this video: https://www.youtube.com/watch?v=PPi3326JhGc 

DP Playlist: https://www.youtube.com/watch?v=PPi3326JhGc&list=PLgUwDviBIf0pmD4Eur6Cl5XfBO4EtgKGe&index=1

Connect with us: https://t.me/Competitive_Programming_tuf


#AtCoder #Programming #Coding #DynamicProgramming",2020-05-12,13608,435,66,May
515,take U forward,Learn C++ STL in 45 minutes | Containers | Algorithms | Comparators | Competitive Programming,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- The video has all the C++ containers, and the function explanations. It also consists of other algorithms which are useful in Competitive Programming. How to write a self comparator function has also been explained. 

If we use ""bits/stdc++.h"", we include every library inside it. 

Upper_bound and lower_bound function: https://www.youtube.com/watch?v=edJ19qIL8WQ

Link for the entire code: https://ide.geeksforgeeks.org/pW3NcEYeIJ

Join our telegram channel to contact directly., Link: https://t.me/Competitive_Programming_tuf


#STL #Coding #Programming #cpp",2020-05-10,149621,9523,568,May
516,take U forward,Binary Search with C++ STL | 4 Problems followed up | Lower Bound and Upper Bound explained,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Binary Search is one of the most widely used algorithms in programming. Its good to know some shortcuts which saves a lot of time in Contests. However, in interviews it is highly advised to code Binary Search. 



At 0:50 I said a+n points to the last element, it will be it points to after the last element, also the function takes range [Start, end). which means takes the starting element, and excludes the last element.



Please subscribe to the channel if you have not done it. Do leave a like and a comment, as YouTube recommends videos with more likes and comments.
 
Join out telegram channel to interact directly with me. Thanks! 



Link: https://t.me/Competitive_Programming_tuf",2020-05-08,126170,4454,133,May
517,take U forward,Codeforces Round 638 Division 2 | Phoenix and Science | Problem-D,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://codeforces.com/contest/1348/problem/D
Solution Link: https://codeforces.com/contest/1348/submission/78754193

Join us at: https://t.me/joinchat/AAAAAEhAtv9sKQQxCzGJKQ

Please drop a comment if I am speaking rapidly and I need to slow down, if so will do that from the next video. 

Please drop a comment if you have not understood any part of the video or if you have a doubt. Thanks!",2020-05-01,4508,250,43,May
518,take U forward,Codeforces Round 638 | Phoenix and Distribution | Problem-C,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://codeforces.com/contest/1348/problem/C
Solution Link: https://codeforces.com/contest/1348/submission/78753677

Next Problem(D) from the same contest: https://www.youtube.com/watch?v=MtsNXuHfuxo 


Join us at: https://t.me/joinchat/AAAAAEhAtv9sKQQxCzGJKQ

Please drop a comment if I am speaking rapidly and I need to slow down, if so will do that from the next video. 

Please drop a comment if you have not understood any part of the video or if you have a doubt. Thanks!",2020-05-01,3990,234,64,May
519,take U forward,Codeforces Round 638 Division 2 | Phoenix and Beauty | Problem-B,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- Problem Link: https://codeforces.com/contest/1348/problem/B
Solution Link: https://codeforces.com/contest/1348/submission/78767158


Next Problem(C) from same contest: https://www.youtube.com/watch?v=Tr73ZLZE488 


Join us at: https://t.me/joinchat/AAAAAEhAtv9sKQQxCzGJKQ

Please drop a comment if I am speaking rapidly and I need to slow down, if so will do that from the next video. 

Please drop a comment if you have not understood any part of the video or if you have a doubt. Thanks!",2020-05-01,5646,360,43,May
520,take U forward,Coordinate Compression | A small but an useful trick to have in the armoury | Watch till end !!!,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- The coordinate compression trick is widely used in problems where due to the out of range constraints, we cannot use a particular Data structure or Algorithm. In those cases, the Coordinate Compression comes to our rescue. 



Join us at: https://t.me/joinchat/AAAAAEhAtv9sKQQxCzGJKQ

Please share the channel in your college!! 

Please like the video, do share and do not forget to press the bell icon to get notified every-time I post.


Trick implemented in: 

Problem: https://codeforces.com/problemset/problem/61/E 

Solution: https://codeforces.com/contest/61/submission/48488549",2020-04-27,12981,727,43,Apr
521,take U forward,Codeforces Educational Round #86 | Yet Another Counting Problem | Watch till Code explanation,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- In this video the problem ""Yet Another Counting Problem"" from Codeforces Educational Round #86 has been discussed. 


Join us at: https://t.me/joinchat/AAAAAEhAtv9sKQQxCzGJKQ

The approach used is of inclusion and exclusion and some basic maths. 

Problem link: https://codeforces.com/contest/1342/submission/78232309
Solution Link: https://codeforces.com/contest/1342/submission/78232309",2020-04-26,10201,422,43,Apr
522,take U forward,Roadmap to learn Data-Structures and Algorithms!! How to start competitive Programming??,"Check our Website: https://www.takeuforward.org/

In case you are thinking to buy courses, please check below: 

Link to get 20% additional Discount at Coding Ninjas: https://bit.ly/3wE5aHx
Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------------------------------- In this video, I have compiled answers to all the frequently asked questions to me by beginners or intermediate programmers. This video will cover answers to questions like Where to start? How to start ? Why not to give up ? Platforms to practice ? Which programming language should you use ? Should you do Development or CP ? What are the common mistake you need to avoid and many other. 


Join us at: https://t.me/joinchat/AAAAAEhAtv9sKQQxCzGJKQ

Apart from them, if you have any questions? Please reach out to me at Codeforces (Striver_79).",2020-04-26,245380,15657,491,Apr
